codigo,componente,anos,organizacao_tipo,unidade_tematica,campos_atuacao,pratica_linguagem,eixo,objetos_conhecimento,texto,vigencia_status,fonte_localizador,fonte_localizador_pdf
EF02GE08,ef-comp-ge,2,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-localizacao-orientacao-e-representacao-espacial,"Identificar e elaborar diferentes formas de representação (desenhos, mapas mentais, maquetes) para representar componentes da paisagem dos lugares de vivência.",vigente,"aba Geografia, linha 22","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 375"
EF02GE09,ef-comp-ge,2,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-localizacao-orientacao-e-representacao-espacial,Identificar objetos e lugares de vivência (escola e moradia) em imagens aéreas e mapas (visão vertical) e fotografias (visão oblíqua).,vigente,"aba Geografia, linha 23","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 375"
EF02GE10,ef-comp-ge,2,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-localizacao-orientacao-e-representacao-espacial,"Aplicar princípios de localização e posição de objetos (referenciais espaciais, como frente e atrás, esquerda e direita, em cima e embaixo, dentro e fora) por meio de representações espaciais da sala de aula e da escola.",vigente,"aba Geografia, linha 24","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 375"
EF02GE11,ef-comp-ge,2,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-os-usos-dos-recursos-naturais-solo-e-agua-no-campo-e-na-cidade,"Reconhecer a importância do solo e da água para a vida, identificando seus diferentes usos (plantação e extração de materiais, entre outras possibilidades) e os impactos desses usos no cotidiano da cidade e do campo.",vigente,"aba Geografia, linha 25","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 375"
EF03GE01,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-a-cidade-e-o-campo-aproximacoes-e-diferencas,"Identificar e comparar aspectos culturais dos grupos sociais de seus lugares de vivência, seja na cidade, seja no campo.",vigente,"aba Geografia, linha 26","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE02,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-a-cidade-e-o-campo-aproximacoes-e-diferencas,"Identificar, em seus lugares de vivência, marcas de contribuição cultural e econômica de grupos de diferentes origens.",vigente,"aba Geografia, linha 27","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE03,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-a-cidade-e-o-campo-aproximacoes-e-diferencas,Reconhecer os diferentes modos de vida de povos e comunidades tradicionais em distintos lugares.,vigente,"aba Geografia, linha 28","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE04,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-paisagens-naturais-e-antropicas-em-transformacao,"Explicar como os processos naturais e históricos atuam na produção e na mudança das paisagens naturais e antrópicas nos seus lugares de vivência, comparando-os a outros lugares.",vigente,"aba Geografia, linha 29","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE05,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-materia-prima-e-industria,"Identificar alimentos, minerais e outros produtos cultivados e extraídos da natureza, comparando as atividades de trabalho em diferentes lugares.",vigente,"aba Geografia, linha 30","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE06,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-representacoes-cartograficas,Identificar e interpretar imagens bidimensionais e tridimensionais em diferentes tipos de representação cartográfica.,vigente,"aba Geografia, linha 31","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE07,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-representacoes-cartograficas,Reconhecer e elaborar legendas com símbolos de diversos tipos de representações em diferentes escalas cartográficas.,vigente,"aba Geografia, linha 32","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE08,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-producao-circulacao-e-consumo,"Relacionar a produção de lixo doméstico ou da escola aos problemas causados pelo consumo excessivo e construir propostas para o consumo consciente, considerando a ampliação de hábitos de redução, reúso e reciclagem/ descarte de materiais consumidos em casa, na escola e/ou no entorno.",vigente,"aba Geografia, linha 33","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE09,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-impactos-das-atividades-humanas,"Investigar os usos dos recursos naturais, com destaque para os usos da água em atividades cotidianas (alimentação, higiene, cultivo de plantas etc.), e discutir os problemas ambientais provocados por esses usos.",vigente,"aba Geografia, linha 34","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE10,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-impactos-das-atividades-humanas,Identificar os cuidados necessários para utilização da água na agricultura e na geração de energia de modo a garantir a manutenção do provimento de água potável.,vigente,"aba Geografia, linha 35","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF03GE11,ef-comp-ge,3,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-impactos-das-atividades-humanas,"Comparar impactos das atividades econômicas urbanas e rurais sobre o ambiente físico natural, assim como os riscos provenientes do uso de ferramentas e máquinas.",vigente,"aba Geografia, linha 36","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 377"
EF04GE01,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-territorio-e-diversidade-cultural,"Selecionar, em seus lugares de vivência e em suas histórias familiares e/ou da comunidade, elementos de distintas culturas (indígenas, afro-brasileiras, de outras regiões do país, latino-americanas, europeias, asiáticas etc.), valorizando o que é próprio em cada uma delas e sua contribuição para a formação da cultura local, regional e brasileira.",vigente,"aba Geografia, linha 37","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE02,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-processos-migratorios-no-brasil,Descrever processos migratórios e suas contribuições para a formação da sociedade brasileira.,vigente,"aba Geografia, linha 38","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE03,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-instancias-do-poder-publico-e-canais-de-participacao-social,"Distinguir funções e papéis dos órgãos do poder público municipal e canais de participação social na gestão do Município, incluindo a Câmara de Vereadores e Conselhos Municipais.",vigente,"aba Geografia, linha 39","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE04,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-relacao-campo-e-cidade,"Reconhecer especificidades e analisar a interdependência do campo e da cidade, considerando fluxos econômicos, de informações, de ideias e de pessoas.",vigente,"aba Geografia, linha 40","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE05,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-unidades-politico-administrativas-do-brasil,"Distinguir unidades político-administrativas oficiais nacionais (Distrito, Município, Unidade da Federação e grande região), suas fronteiras e sua hierarquia, localizando seus lugares de vivência.",vigente,"aba Geografia, linha 41","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE06,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-territorios-etnico-culturais,"Identificar e descrever territórios étnico-culturais existentes no Brasil, tais como terras indígenas e de comunidades remanescentes de quilombos, reconhecendo a legitimidade da demarcação desses territórios.",vigente,"aba Geografia, linha 42","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE07,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-trabalho-no-campo-e-na-cidade,Comparar as características do trabalho no campo e na cidade.,vigente,"aba Geografia, linha 43","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE08,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-producao-circulacao-e-consumo,"Descrever e discutir o processo de produção (transformação de matérias-primas), circulação e consumo de diferentes produtos.",vigente,"aba Geografia, linha 44","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE09,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-sistema-de-orientacao,Utilizar as direções cardeais na localização de componentes físicos e humanos nas paisagens rurais e urbanas.,vigente,"aba Geografia, linha 45","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE10,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-elementos-constitutivos-dos-mapas,"Comparar tipos variados de mapas, identificando suas características, elaboradores, finalidades, diferenças e semelhanças.",vigente,"aba Geografia, linha 46","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF04GE11,ef-comp-ge,4,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-conservacao-e-degradacao-da-natureza,"Identificar as características das paisagens naturais e antrópicas (relevo, cobertura vegetal, rios etc.) no ambiente em que vive, bem como a ação humana na conservação ou degradação dessas áreas.",vigente,"aba Geografia, linha 47","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 379"
EF05GE01,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-dinamica-populacional,"Descrever e analisar dinâmicas populacionais na Unidade da Federação em que vive, estabelecendo relações entre migrações e condições de infraestrutura.",vigente,"aba Geografia, linha 48","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE02,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-diferencas-etnico-raciais-e-etnico-culturais-e-desigualdades-sociais,Identificar diferenças étnico-raciais e étnico-culturais e desigualdades sociais entre grupos em diferentes territórios.,vigente,"aba Geografia, linha 49","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE03,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-territorio-redes-e-urbanizacao,"Identificar as formas e funções das cidades e analisar as mudanças sociais, econômicas e ambientais provocadas pelo seu crescimento.",vigente,"aba Geografia, linha 50","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE04,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-territorio-redes-e-urbanizacao,Reconhecer as características da cidade e analisar as interações entre a cidade e o campo e entre cidades na rede urbana.,vigente,"aba Geografia, linha 51","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE05,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-trabalho-e-inovacao-tecnologica,"Identificar e comparar as mudanças dos tipos de trabalho e desenvolvimento tecnológico na agropecuária, na indústria, no comércio e nos serviços.",vigente,"aba Geografia, linha 52","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE06,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-trabalho-e-inovacao-tecnologica,Identificar e comparar transformações dos meios de transporte e de comunicação.,vigente,"aba Geografia, linha 53","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE07,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-trabalho-e-inovacao-tecnologica,"Identificar os diferentes tipos de energia utilizados na produção industrial, agrícola e extrativa e no cotidiano das populações.",vigente,"aba Geografia, linha 54","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE08,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-mapas-e-imagens-de-satelite,"Analisar transformações de paisagens nas cidades, comparando sequência de fotografias, fotografias aéreas e imagens de satélite de épocas diferentes.",vigente,"aba Geografia, linha 55","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE09,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-representacao-das-cidades-e-do-espaco-urbano,"Estabelecer conexões e hierarquias entre diferentes cidades, utilizando mapas temáticos e representações gráficas.",vigente,"aba Geografia, linha 56","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE10,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-qualidade-ambiental,"Reconhecer e comparar atributos da qualidade ambiental e algumas formas de poluição dos cursos de água e dos oceanos (esgotos, efluentes industriais, marés negras etc.).",vigente,"aba Geografia, linha 57","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE11,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-diferentes-tipos-de-poluicao,"Identificar e descrever problemas ambientais que ocorrem no entorno da escola e da residência (lixões, indústrias poluentes, destruição do patrimônio histórico etc.), propondo soluções (inclusive tecnológicas) para esses problemas.",vigente,"aba Geografia, linha 58","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF05GE12,ef-comp-ge,5,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-gestao-publica-da-qualidade-de-vida,"Identificar órgãos do poder público e canais de participação social responsáveis por buscar soluções para a melhoria da qualidade de vida (em áreas como meio ambiente, mobilidade, moradia e direito à cidade) e discutir as propostas implementadas por esses órgãos que afetam a comunidade em que vive.",vigente,"aba Geografia, linha 59","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 381"
EF06GE01,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-identidade-sociocultural,Comparar modificações das paisagens nos lugares de vivência e os usos desses lugares em diferentes tempos.,vigente,"aba Geografia, linha 60","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE02,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-identidade-sociocultural,"Analisar modificações de paisagens por diferentes tipos de sociedade, com destaque para os povos originários.",vigente,"aba Geografia, linha 61","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE03,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-relacoes-entre-os-componentes-fisico-naturais,"Descrever os movimentos do planeta e sua relação com a circulação geral da atmosfera, o tempo atmosférico e os padrões climáticos.",vigente,"aba Geografia, linha 62","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE04,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-relacoes-entre-os-componentes-fisico-naturais,"Descrever o ciclo da água, comparando o escoamento superficial no ambiente urbano e rural, reconhecendo os principais componentes da morfologia das bacias e das redes hidrográficas e a sua localização no modelado da superfície terrestre e da cobertura vegetal.",vigente,"aba Geografia, linha 63","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE05,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-relacoes-entre-os-componentes-fisico-naturais,"Relacionar padrões climáticos, tipos de solo, relevo e formações vegetais.",vigente,"aba Geografia, linha 64","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE06,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-transformacao-das-paisagens-naturais-e-antropicas,Identificar as características das paisagens transformadas pelo trabalho humano a partir do desenvolvimento da agropecuária e do processo de industrialização.,vigente,"aba Geografia, linha 65","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE07,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-transformacao-das-paisagens-naturais-e-antropicas,Explicar as mudanças na interação humana com a natureza a partir do surgimento das cidades.,vigente,"aba Geografia, linha 66","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE08,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-fenomenos-naturais-e-sociais-representados-de-diferentes-maneiras,Medir distâncias na superfície pelas escalas gráficas e numéricas dos mapas.,vigente,"aba Geografia, linha 67","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE09,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-fenomenos-naturais-e-sociais-representados-de-diferentes-maneiras,"Elaborar modelos tridimensionais, blocos-diagramas e perfis topográficos e de vegetação, visando à representação de elementos e estruturas da superfície terrestre.",vigente,"aba Geografia, linha 68","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE10,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-biodiversidade-e-ciclo-hidrologico,"Explicar as diferentes formas de uso do solo (rotação de terras, terraceamento, aterros etc.) e de apropriação dos recursos hídricos (sistema de irrigação, tratamento e redes de distribuição), bem como suas vantagens e desvantagens em diferentes épocas e lugares.",vigente,"aba Geografia, linha 69","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE11,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-biodiversidade-e-ciclo-hidrologico,"Analisar distintas interações das sociedades com a natureza, com base na distribuição dos componentes físico-naturais, incluindo as transformações da biodiversidade local e do mundo.",vigente,"aba Geografia, linha 70","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE12,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-biodiversidade-e-ciclo-hidrologico,"Identificar o consumo dos recursos hídricos e o uso das principais bacias hidrográficas no Brasil e no mundo, enfatizando as transformações nos ambientes urbanos.",vigente,"aba Geografia, linha 71","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF06GE13,ef-comp-ge,6,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-atividades-humanas-e-dinamica-climatica,"Analisar consequências, vantagens e desvantagens das práticas humanas na dinâmica climática (ilha de calor etc.).",vigente,"aba Geografia, linha 72","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 387"
EF07GE01,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-ideias-e-concepcoes-sobre-a-formacao-territorial-do-brasil,"Avaliar, por meio de exemplos extraídos dos meios de comunicação, ideias e estereótipos acerca das paisagens e da formação territorial do Brasil.",vigente,"aba Geografia, linha 73","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE02,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-formacao-territorial-do-brasil,"Analisar a influência dos fluxos econômicos e populacionais na formação socioeconômica e territorial do Brasil, compreendendo os conflitos e as tensões históricas e contemporâneas.",vigente,"aba Geografia, linha 74","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE03,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-formacao-territorial-do-brasil,"Selecionar argumentos que reconheçam as territorialidades dos povos indígenas originários, das comunidades remanescentes de quilombos, de povos das florestas e do cerrado, de ribeirinhos e caiçaras, entre outros grupos sociais do campo e da cidade, como direitos legais dessas comunidades.",vigente,"aba Geografia, linha 75","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE04,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-caracteristicas-da-populacao-brasileira,"Analisar a distribuição territorial da população brasileira, considerando a diversidade étnico-cultural (indígena, africana, europeia e asiática), assim como aspectos de renda, sexo e idade nas regiões brasileiras.",vigente,"aba Geografia, linha 76","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE05,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-producao-circulacao-e-consumo-de-mercadorias,Analisar fatos e situações representativas das alterações ocorridas entre o período mercantilista e o advento do capitalismo.,vigente,"aba Geografia, linha 77","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE06,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-producao-circulacao-e-consumo-de-mercadorias,"Discutir em que medida a produção, a circulação e o consumo de mercadorias provocam impactos ambientais, assim como influem na distribuição de riquezas, em diferentes lugares.",vigente,"aba Geografia, linha 78","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE07,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-desigualdade-social-e-o-trabalho,Analisar a influência e o papel das redes de transporte e comunicação na configuração do território brasileiro.,vigente,"aba Geografia, linha 79","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE08,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-mundo-do-trabalho,,,,ef-comp-ge-oc-desigualdade-social-e-o-trabalho,Estabelecer relações entre os processos de industrialização e inovação tecnológica com as transformações socioeconômicas do território brasileiro.,vigente,"aba Geografia, linha 80","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE09,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-mapas-tematicos-do-brasil,"Interpretar e elaborar mapas temáticos e históricos, inclusive utilizando tecnologias digitais, com informações demográficas e econômicas do Brasil (cartogramas), identificando padrões espaciais, regionalizações e analogias espaciais.",vigente,"aba Geografia, linha 81","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE10,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-formas-de-representacao-e-pensamento-espacial,,,,ef-comp-ge-oc-mapas-tematicos-do-brasil,"Elaborar e interpretar gráficos de barras, gráficos de setores e histogramas, com base em dados socioeconômicos das regiões brasileiras.",vigente,"aba Geografia, linha 82","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE11,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-biodiversidade-brasileira,"Caracterizar dinâmicas dos componentes físico-naturais no território nacional, bem como sua distribuição e biodiversidade (Florestas Tropicais, Cerrados, Caatingas, Campos Sulinos e Matas de Araucária).",vigente,"aba Geografia, linha 83","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF07GE12,ef-comp-ge,7,unidade_tematica,ef-comp-ge-ut-natureza-ambientes-e-qualidade-de-vida,,,,ef-comp-ge-oc-biodiversidade-brasileira,"Comparar unidades de conservação existentes no Município de residência e em outras localidades brasileiras, com base na organização do Sistema Nacional de Unidades de Conservação (SNUC).",vigente,"aba Geografia, linha 84","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 389"
EF08GE01,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-distribuicao-da-populacao-mundial-e-deslocamentos-populacionais,"Descrever as rotas de dispersão da população humana pelo planeta e os principais fluxos migratórios em diferentes períodos da história, discutindo os fatores históricos e condicionantes físico-naturais associados à distribuição da população humana pelos continentes.",vigente,"aba Geografia, linha 85","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE02,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-diversidade-e-dinamica-da-populacao-mundial-e-local,"Relacionar fatos e situações representativas da história das famílias do Município em que se localiza a escola, considerando a diversidade e os fluxos migratórios da população mundial.",vigente,"aba Geografia, linha 86","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE03,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-diversidade-e-dinamica-da-populacao-mundial-e-local,"Analisar aspectos representativos da dinâmica demográfica, considerando características da população (perfil etário, crescimento vegetativo e mobilidade espacial).",vigente,"aba Geografia, linha 87","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE04,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-o-sujeito-e-seu-lugar-no-mundo,,,,ef-comp-ge-oc-diversidade-e-dinamica-da-populacao-mundial-e-local,"Compreender os fluxos de migração na América Latina (movimentos voluntários e forçados, assim como fatores e áreas de expulsão e atração) e as principais políticas migratórias da região.",vigente,"aba Geografia, linha 88","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
EF08GE05,ef-comp-ge,8,unidade_tematica,ef-comp-ge-ut-conexoes-e-escalas,,,,ef-comp-ge-oc-corporacoes-e-organismos-internacionais-e-do-brasil-na-ordem-economica-mundial,"Aplicar os conceitos de Estado, nação, território, governo e país para o entendimento de conflitos e tensões na contemporaneidade, com destaque para as situações geopolíticas na América e na África e suas múltiplas regionalizações a partir do pós-guerra.",vigente,"aba Geografia, linha 89","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 391"
